player_id,season,role,handler_index,confidence,evidence,source,overridden,note
-1240816981293464,2025,unknown,0.0,0.0,0.0,none,0,
-1241154503229757,2026,unknown,0.0,0.0,0.0,none,0,
-1242131152996277,2026,unknown,0.0,0.0,0.0,none,0,
-1242418533422660,2025,unknown,0.0,0.0,0.0,none,0,
-1243993387828644,2026,unknown,0.0,0.0,0.0,none,0,
-1244121504306518,2026,unknown,0.0,0.0,0.0,none,0,
-124486543355007,2025,unknown,0.0,0.0,0.0,none,0,
-1246020065287690,2024,unknown,0.0,0.0,0.0,none,0,
-1246988098106139,2026,unknown,0.0,0.0,0.0,none,0,
-1249883159652544,2023,unknown,0.0,0.0,0.0,none,0,
-1250687690095304,2026,unknown,0.0,0.0,0.0,none,0,
-1251075430690091,2026,unknown,0.0,0.0,0.0,none,0,
-1251537425571399,2025,unknown,0.0,0.0,0.0,none,0,
-1251914769558211,2026,unknown,0.0,0.0,0.0,none,0,
-1251932010500702,2026,unknown,0.0,0.0,0.0,none,0,
-125267583417960,2026,unknown,0.0,0.0,0.0,none,0,
-1253205780703073,2026,unknown,0.0,0.0,0.0,none,0,
-1253595568702960,2025,unknown,0.0,0.0,0.0,none,0,
-1256389365971526,2025,unknown,0.0,0.0,0.0,none,0,
-1257282492717040,2026,unknown,0.0,0.0,0.0,none,0,
-1257292593123273,2026,unknown,0.0,0.0,0.0,none,0,
-1257304685482796,2024,unknown,0.0,0.0,0.0,none,0,
-1257456853735952,2026,unknown,0.0,0.0,0.0,none,0,
-1258593710268012,2026,unknown,0.0,0.0,0.0,none,0,
-1259978873662930,2025,unknown,0.0,0.0,0.0,none,0,
-1260653722956490,2026,unknown,0.0,0.0,0.0,none,0,
-1260864592606570,2026,unknown,0.0,0.0,0.0,none,0,
-1260919982697119,2026,unknown,0.0,0.0,0.0,none,0,
-1261660701059451,2026,unknown,0.0,0.0,0.0,none,0,
-1262929836294575,2026,unknown,0.0,0.0,0.0,none,0,
-1263411397262773,2026,unknown,0.0,0.0,0.0,none,0,
-1263432162107023,2025,unknown,0.0,0.0,0.0,none,0,
-1263576663263706,2026,unknown,0.0,0.0,0.0,none,0,
-1263623361369760,2026,unknown,0.0,0.0,0.0,none,0,
-1263766066089445,2025,unknown,0.0,0.0,0.0,none,0,
-1265368915863899,2026,unknown,0.0,0.0,0.0,none,0,
